Year,PlayerID,TourID,EventID,Event_Code,Host,Location,Game,Buy_In,Total_Entries,Counted_Entries,Entries/Indivdual,Buy_In_Est_Rebuys,Cashed,Won,Points,Place,PGT_Point,Amount_Won,Net
2023,2614,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,1,0,267,2,114,114000,103800
2023,1297,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,1,0,218,3,80,79800,69600
2023,1428,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,1,0,189,4,57,57000,46800
2023,1334,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,1,0,169,5,46,45600,35400
2023,1506,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,1,0,154,6,34,34200,24000
2023,1278,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,1,0,143,7,29,28500,18300
2023,1315,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,1,0,134,8,23,22800,12600
2023,2419,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,1,0,126,9,17,17100,6900
2023,1498,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1507,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2324,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1490,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2393,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1375,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1254,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2612,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1344,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1852,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2509,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2624,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1255,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1771,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2026,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1241,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1445,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2421,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1385,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1251,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2403,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1847,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1863,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2395,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1325,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2325,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2618,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2620,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2349,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1353,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1858,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1245,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,1432,174,479,174479,PokerGo Studios,"Las Vegas, NV",Big Bet Mix,10200,57,42,1.357,13800,0,0,0,0,0,0,-10200
2023,2625,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,1,1,399,1,94,93600,88500
2023,1852,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,1,0,282,2,65,64800,59700
2023,2620,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,1,0,231,3,47,46800,41700
2023,2626,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,1,0,200,4,36,36000,30900
2023,1445,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,1,0,179,5,29,28800,23700
2023,1507,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,1,0,163,6,22,21600,16500
2023,1993,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,1,0,151,7,18,18000,12900
2023,1510,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,1,0,141,8,14,14400,9300
2023,1432,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,1,0,133,9,14,14400,9300
2023,1858,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,1,0,126,10,11,10800,5700
2023,1918,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,1,0,120,11,11,10800,5700
2023,1514,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2617,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2627,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2612,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2628,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2618,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2171,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2629,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2624,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1428,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1334,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2048,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2630,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2631,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2614,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1771,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1353,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2632,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1621,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2212,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1349,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1344,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1863,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1912,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1506,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2132,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2413,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2026,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2343,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2621,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2483,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2622,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1385,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2623,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2633,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1325,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2634,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1375,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1255,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2403,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2635,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2419,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1498,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1894,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,2324,174,480,174480,PokerGo Studios,"Las Vegas, NV",Ten Game,5100,72,56,1.286,6550,0,0,0,0,0,0,-5100
2023,1344,166,430,166430,Bellagio,"Las Vegas, NV",NLH,25000,9,2,4.5,112500,1,1,162,1,81,135000,110000
2023,1394,166,430,166430,Bellagio,"Las Vegas, NV",NLH,25000,9,2,4.5,112500,1,0,115,2,54,90000,65000
2023,1621,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,1,1,375,1,179,179200,169000
2023,1255,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,1,0,265,2,118,117600,107400
2023,2419,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,1,0,216,3,78,78400,68200
2023,2622,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,1,0,187,4,56,56000,45800
2023,1325,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,1,0,168,5,45,44800,34600
2023,1428,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,1,0,153,6,34,33600,23400
2023,2395,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,1,0,142,7,28,28000,17800
2023,1385,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,1,0,133,8,22,22400,12200
2023,2614,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,2212,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1344,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,2610,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,2620,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1507,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1863,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,2283,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,2403,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1852,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1506,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,2612,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1498,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1553,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,2636,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1334,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1278,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1315,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1445,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1432,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1375,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1241,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,2026,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1510,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1858,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1771,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1849,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1847,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,2616,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,2617,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,2394,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,2343,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1297,174,481,174481,PokerGo Studios,"Las Vegas, NV",Eight Game,10200,56,41,1.366,13900,0,0,0,0,0,0,-10200
2023,1315,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,1,1,317,1,144,144000,133800
2023,2403,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,1,0,224,2,96,96000,85800
2023,1315,166,431,166431,Bellagio,"Las Vegas, NV",NLH,10000,15,10,1.5,15000,1,1,194,1,68,68256,58256
2023,1506,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,1,0,183,3,64,64000,53800
2023,1309,166,431,166431,Bellagio,"Las Vegas, NV",NLH,10000,15,10,1.5,15000,1,0,137,2,58,57744,47744
2023,2212,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,1,0,158,4,44,44000,33800
2023,1496,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,1,0,142,5,32,32000,21800
2023,1291,166,431,166431,Bellagio,"Las Vegas, NV",NLH,10000,15,10,1.5,15000,1,0,112,3,24,24000,14000
2023,2616,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,1,0,129,6,20,20000,9800
2023,2020,166,431,166431,Bellagio,"Las Vegas, NV",NLH,10000,15,10,1.5,15000,0,0,0,0,0,0,-10000
2023,1334,166,431,166431,Bellagio,"Las Vegas, NV",NLH,10000,15,10,1.5,15000,0,0,0,0,0,0,-10000
2023,1384,166,431,166431,Bellagio,"Las Vegas, NV",NLH,10000,15,10,1.5,15000,0,0,0,0,0,0,-10000
2023,1297,166,431,166431,Bellagio,"Las Vegas, NV",NLH,10000,15,10,1.5,15000,0,0,0,0,0,0,-10000
2023,1437,166,431,166431,Bellagio,"Las Vegas, NV",NLH,10000,15,10,1.5,15000,0,0,0,0,0,0,-10000
2023,2348,166,431,166431,Bellagio,"Las Vegas, NV",NLH,10000,15,10,1.5,15000,0,0,0,0,0,0,-10000
2023,1327,166,431,166431,Bellagio,"Las Vegas, NV",NLH,10000,15,10,1.5,15000,0,0,0,0,0,0,-10000
2023,1241,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1334,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,2612,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,2614,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1993,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,2413,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1852,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1621,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,2622,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,2026,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1255,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1428,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,2395,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,2619,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,2183,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,2624,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1278,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1375,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1385,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1510,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1349,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1507,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1344,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1849,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1863,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,2620,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,2610,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1325,174,482,174482,PokerGo Studios,"Las Vegas, NV",Triple Stud Mix,10200,40,34,1.176,11950,0,0,0,0,0,0,-10200
2023,1498,174,483,174483,PokerGo Studios,"Las Vegas, NV",Dealers Choice,10200,49,35,1.4,14250,1,1,351,1,156,156400,146200
2023,2183,174,483,174483,PokerGo Studios,"Las Vegas, NV",Dealers Choice,10200,49,35,1.4,14250,1,0,248,2,118,118000,107800
2023,2630,174,483,174483,PokerGo Studios,"Las Vegas, NV",Dealers Choice,10200,49,35,1.4,14250,1,0,202,3,74,73500,63300
2023,1510,166,432,166432,Bellagio,"Las Vegas, NV",Eight Game,10000,12,11,1.091,10900,1,1,173,1,57,57000,47000
2023,1863,174,483,174483,PokerGo Studios,"Las Vegas, NV",Dealers Choice,10200,49,35,1.4,14250,1,0,175,4,54,53900,43700
2023,2351,166,432,166432,Bellagio,"Las Vegas, NV",Eight Game,10000,12,11,1.091,10900,1,0,122,2,53,53000,43000
2023,1375,174,483,174483,PokerGo Studios,"Las Vegas, NV",Dealers Choice,10200,49,35,1.4,14250,1,0,157,5,39,39200,29000
2023,1278,174,483,174483,PokerGo Studios,"Las Vegas, NV",Dealers Choice,10200,49,35,1.4,14250,1,0,143,6,29,29400,19200
2023,2395,174,483,174483,PokerGo Studios,"Las Vegas, NV",Dealers Choice,10200,49,35,1.4,14250,1,0,133,7,20,19600,9400
2023,1241,166,432,166432,Bellagio,"Las Vegas, NV",Eight Game,10000,12,11,1.091,10900,1,0,100,3,10,10000,0
2023,1432,166,432,166432,Bellagio,"Las Vegas, NV",Eight Game,10000,12,11,1.091,10900,0,0,0,0,0,0,-10000
2023,1870,166,432,166432,Bellagio,"Las Vegas, NV",Eight Game,10000,12,11,1.091,10900,0,0,0,0,0,0,-10000
2023,2340,166,432,166432,Bellagio,"Las Vegas, NV",Eight Game,10000,12,11,1.091,10900,0,0,0,0,0,0,-10000
2023,1278,166,432,166432,Bellagio,"Las Vegas, NV",Eight Game,10000,12,11,1.091,10900,0,0,0,0,0,0,-10000
